username,profile_pic,biography,follows_count,followed_by_count,ff_ratio,media_count,is_private,is_verified,is_business_account,is_joined_recently,highlight_reel_count,recently_removed,average_likes,max_likes,min_likes,std_likes,var_likes,skw_likes,average_comments,max_comments,min_comments,std_comments,var_comments,skw_comments,mean_time_between_posts,max_time_between_posts,min_time_between_posts,std_time_between_posts,var_time_between_posts,skw_time_between_posts,real_account
flyingtigeritalia,True,144,1385,405503,292.7819494584838,2333,False,True,True,False,2,False,2776.76,6329.0,940.0,1490.4861980798971,2221549.1066666665,0.860078127075681,22.44,108.0,0.0,27.761003824309622,770.6733333333334,1.7278232255813473,102490.04166666667,340699.0,21671.0,83265.38881582409,6933124974.650362,1.4274178558854713,True
geakaren,True,57,557,2613,4.691202872531418,2375,False,False,True,False,14,False,59.72,115.0,33.0,20.425719081589268,417.21,0.9557225094816447,1.56,6.0,0.0,2.083266665599966,4.34,0.8871726197698562,198344.29166666666,591914.0,106.0,154580.6371648873,23895173386.30254,1.1215278938461433,True
gfiore,True,77,994,48511,48.80382293762575,917,False,False,True,False,5,False,657.76,1474.0,149.0,323.22854143778824,104476.69,0.6743730921944289,15.68,37.0,1.0,9.40177288245857,88.39333333333333,0.37372233768180935,135885.45833333334,238464.0,24733.0,60158.229610845694,3619012589.911232,0.14883663462275434,True
giusrey,True,1,301,230,0.7641196013289037,51,False,False,False,False,5,False,52.36,84.0,27.0,13.431554886410831,180.40666666666667,0.5869329537535424,0.76,3.0,0.0,0.9695359714832659,0.9400000000000001,1.054033760781659,2839751.7916666665,9593866.0,166704.0,2852591.1011507474,8137275990364.434,1.2521169651398212,True
cuffiosa,True,117,755,5669,7.508609271523179,686,False,False,True,False,4,False,62.4,132.0,14.0,30.02360182700714,901.4166666666666,0.7509679897966581,0.8,5.0,0.0,1.5545631755148026,2.416666666666667,1.9695964928958383,111727.95833333333,664024.0,72.0,139779.0049441335,19538170223.1721,2.6497825540779925,True
fed.rossi,True,1,388,380,0.979381443298969,48,False,False,False,False,0,False,51.0,101.0,19.0,17.36135555383469,301.4166666666667,0.7228012657130655,1.28,6.0,0.0,1.8823743871327332,3.543333333333333,1.5366815768818585,1261988.7083333333,10699703.0,267.0,2941164.344223744,8650447699733.084,2.7155198706546817,True
elenikalorkoti,True,11,446,71065,159.33856502242153,1109,False,False,False,False,2,False,958.92,2868.0,243.0,640.5746066358442,410335.82666666666,1.277602124922284,9.84,34.0,0.0,8.87731190545126,78.80666666666667,1.0557410163420164,1274350.2083333333,4150486.0,78.0,1120280.953201394,1255029414105.8242,0.8725201796040408,True
eleonoracarisi,True,149,2725,692590,254.16146788990827,7871,False,True,True,False,7,False,3616.96,9607.0,499.0,2697.058173269535,7274122.79,0.7127807232377978,91.04,256.0,10.0,72.69828058489416,5285.04,0.7388142313413112,164182.625,572930.0,80.0,161866.53816615941,26200776177.89674,1.2807462891836734,True
cristigarzella,True,0,998,1393,1.3957915831663326,515,False,False,True,False,5,False,181.08,223.0,142.0,22.571959005220023,509.49333333333334,0.24319544307586136,2.88,10.0,0.0,2.7586228448267445,7.61,1.0023057692241226,874155.2083333334,2015296.0,68645.0,513655.29838412564,263841765558.08514,0.2965995179979296,True
repartopontedera1,True,14,2,50,25.0,2,False,False,False,False,0,False,26.5,27.0,26.0,0.7071067811865476,0.5,0.0,1.0,2.0,0.0,1.4142135623730951,2.0,0.0,82.0,82.0,82.0,0.0,0.0,0.0,True
rebecca.massai,True,19,841,3468,4.1236623067776454,916,False,False,False,False,11,False,78.92,167.0,23.0,36.71275890840494,1347.8266666666666,0.4997432480760368,2.24,6.0,0.0,2.0264912204760885,4.1066666666666665,0.5247496903112514,309808.5,865319.0,59068.0,219181.97943876602,48040740110.695656,0.9049899601819337,True
limprimerie,True,147,164,9897,60.34756097560975,3606,False,False,True,False,9,False,92.72,157.0,24.0,35.39835212737075,1253.0433333333333,0.16756490887905826,2.28,21.0,0.0,4.188476254359493,17.54333333333333,3.7437530103114147,29177.583333333332,178908.0,37.0,42649.06639879009,1818942864.6884058,2.003689475797723,True
slush_vintage,True,36,1044,50953,48.80555555555556,657,False,False,True,False,3,False,1483.6,3528.0,755.0,632.0971707999754,399546.8333333333,1.647863632403591,2.68,9.0,1.0,1.8645821694595996,3.476666666666667,1.9740671587734722,205210.04166666666,862488.0,19375.0,177569.5794649129,31530955551.346016,2.22413356065339,True
gianlucafoli,True,107,236,4169,17.665254237288135,398,False,False,True,False,0,False,244.92,546.0,52.0,147.81461362125197,21849.160000000003,0.4986071439472062,8.4,27.0,0.0,7.24568837309472,52.50000000000001,1.1231160985058952,1043227.1666666666,3007518.0,295829.0,743664.6298221349,553037081648.4928,1.3809238436169862,True
lo.a.st,True,80,5643,6466,1.1458444090023037,135,False,False,True,False,12,False,1056.64,4172.0,509.0,762.3824433970132,581226.99,3.0500860959382328,36.08,114.0,4.0,22.28960893929426,496.8266666666667,1.704634208077133,900388.5,2939435.0,255448.0,625935.2989093168,391794998420.6957,2.073819888041937,True
telegraph,True,57,13,485157,37319.769230769234,7282,False,True,True,False,23,False,1607.2,5196.0,254.0,1423.4504147785879,2026211.0833333335,1.3825576898689875,36.48,200.0,5.0,40.00845743922986,1600.6766666666667,2.874742401903559,20412.666666666668,75906.0,5965.0,23492.542459010387,551899551.1884058,1.4468088369134788,True
cristiano_rabino,True,41,1797,408,0.2270450751252087,23,False,False,False,False,0,False,44.21739130434783,119.0,7.0,36.400495153649075,1324.99604743083,0.8057638383220171,2.260869565217391,8.0,0.0,2.6149463979270435,6.837944664031621,0.8625744325344411,8739705.454545455,151052323.0,183.0,31871952.97625777,1015821386520786.5,4.325994529739336,True
fitness.secrets.italia,True,139,0,98708,98708.0,688,False,False,False,False,3,False,2359.44,5814.0,257.0,1383.3469702139084,1913648.84,0.7453685154863491,23.2,150.0,2.0,29.151901024347165,849.8333333333334,3.439205659691418,114300.04166666667,207458.0,57545.0,41392.655525261616,1713351931.432971,0.696119686852874,True
noe.food,True,131,252,14365,57.00396825396825,2045,False,False,True,False,16,False,558.64,775.0,294.0,107.92817055801511,11648.49,-0.19938446531059006,13.12,33.0,1.0,8.71454722480367,75.94333333333334,0.6913257783134042,395966.0833333333,1156552.0,78161.0,330503.4855443272,109232553956.94928,0.7931468556717035,True
broken_isnt_bad,True,120,1069,506515,473.821328344247,940,False,False,False,False,12,False,11199.64,35143.0,1555.0,8087.739640344514,65411532.49,1.1205670493270161,119.36,1217.0,3.0,244.9705560538518,60010.57333333335,3.86010733662081,161882.625,340311.0,81423.0,79489.92355929119,6318647947.461957,0.7653662087130154,True
giradesgo,True,142,801,1818,2.269662921348315,317,False,False,True,False,3,False,291.28,457.0,131.0,75.1179738810892,5642.71,0.16453301564428513,37.92,67.0,0.0,19.725026404714054,389.07666666666665,-0.5727056355396656,317851.8333333333,1357089.0,61186.0,270666.0187456549,73260093703.6232,2.528566650560295,True
andreascopelliti_ph,True,140,2384,2379,0.9979026845637584,148,False,False,False,False,12,False,846.16,2198.0,390.0,356.43497303154754,127045.89000000001,2.1341977341215705,49.16,116.0,10.0,30.185095659944494,911.14,0.3652540282347478,2004280.125,20212453.0,117864.0,4111545.0956801726,16904803073811.678,3.8431841952732446,True
chefincamiciacocktails,True,149,107,56561,528.607476635514,191,False,False,True,False,7,False,654.2,2473.0,168.0,482.3176684855463,232630.33333333334,2.1685593983938487,9.04,30.0,0.0,8.075064499226409,65.20666666666666,0.9579523079149844,201593.79166666666,259290.0,172615.0,41640.22679738091,1733908487.7373188,0.7071051001597575,True
blackmoon_sanpunk,True,115,26,121,4.653846153846154,21,False,False,False,False,0,False,24.476190476190474,39.0,11.0,7.978841066339444,63.661904761904765,-0.0767771678902519,0.2857142857142857,2.0,0.0,0.5606119105813882,0.31428571428571433,1.7803396631832735,996265.45,6875762.0,86.0,1625503.4421538932,2642261440454.155,2.5846698691567305,True
giuseppe__notarangelo,True,46,291,290,0.9965635738831615,48,True,False,False,False,0,False,,,,,,,,,,,,,,,,,,,True
giugi_89,True,21,684,448,0.6549707602339181,198,False,False,False,False,0,False,49.72,81.0,22.0,16.4304595188327,269.96,0.18074242993331735,1.12,6.0,0.0,1.332916601542147,1.7766666666666666,2.0400791076743543,2379056.5,9870840.0,58073.0,2709836.6573832454,7343214709698.0,1.2320043021326454,True
saracardillo,True,150,410,70481,171.9048780487805,2459,False,False,True,False,11,False,3162.4,7072.0,1163.0,1756.797370216611,3086337.0,0.904986405466314,181.48,371.0,61.0,82.69125306423487,6837.843333333333,0.9896911002736083,374287.75,827086.0,86472.0,201948.08887116855,40783030598.71739,0.28607768786896076,True
henryscoffee_nl,True,109,2100,20723,9.868095238095238,211,False,False,True,False,0,False,313.96,639.0,43.0,153.25645174021224,23487.54,0.05010277123071021,7.48,21.0,0.0,5.7236352085016735,32.76,1.1197080293373127,1565674.1666666667,11828137.0,12587.0,2493355.838351052,6216823336639.276,3.182951098326751,True
amiparis,True,132,687,281196,409.31004366812226,3563,False,True,True,False,4,False,3518.64,15021.0,1343.0,2819.135134516731,7947522.906666667,2.8452275465882106,27.84,121.0,5.0,23.713006276443874,562.3066666666666,2.573197440582626,90004.91666666667,194271.0,10798.0,44231.08283422876,1956388688.6884058,0.49586022302647204,True
nerepast,True,135,520,563,1.0826923076923076,94,True,False,False,False,0,False,147.64,220.0,62.0,39.73965274131117,1579.24,-0.48674203821088896,2.72,20.0,0.0,4.148493702538308,17.21,3.0011196197572247,571107.4166666666,2197674.0,302.0,695005.7323180502,483032967954.94934,1.2663802305990188,True
paolocdeejay,True,115,841,337,0.40071343638525564,88,False,False,True,False,1,False,18.92,36.0,1.0,9.451278573117326,89.32666666666667,0.16091221713422874,0.44,2.0,0.0,0.7681145747868608,0.5900000000000001,1.3305366832198102,789081.5833333334,2678465.0,27619.0,761241.2827959755,579488290632.8623,1.2855478164646248,True
claudiaschittone,True,0,318,231,0.7264150943396226,141,True,False,False,False,0,False,,,,,,,,,,,,,,,,,,,True
andrewarthur,True,8,1771,116484,65.77300959909655,3176,False,False,False,False,5,False,665.56,2746.0,66.0,587.5553931332773,345221.34,1.960211066839448,10.04,75.0,0.0,15.221914027699233,231.7066666666667,3.344558397822689,1054956.5,15444526.0,4742.0,3134737.0420374004,9826576322721.39,4.280600041791325,True
martinapresta,True,35,462,1476,3.1948051948051948,1905,False,False,True,False,10,False,63.04,129.0,36.0,22.37833773987693,500.79,1.324557004933014,2.2,19.0,0.0,3.8297084310253524,14.666666666666668,3.5686892635433423,791657.9583333334,4418661.0,55415.0,961918.9050225496,925287979839.7808,2.4934130808775246,True
isma_lele_,True,112,669,691,1.0328849028400597,42,False,False,False,False,1,False,92.16,182.0,30.0,38.17905184783928,1457.64,0.3308226920039015,4.8,27.0,0.0,6.324555320336759,40.0,2.009311828727713,2274008.625,9714401.0,123837.0,2391427.64643618,5718926188139.288,2.0076597765830626,True
luche_official,True,116,3685,836856,227.09796472184533,2313,False,True,True,False,1,False,94307.24,163671.0,25360.0,31887.839575194386,1016834312.7733333,0.12476090973387668,1433.96,10224.0,224.0,2012.2356654560454,4049092.373333334,3.5909268246973585,806096.8333333334,3362732.0,36080.0,781915.6042042804,611392012098.1449,1.5683247966065794,True
andre.lemmi,True,15,737,741,1.005427408412483,179,False,False,False,False,1,False,78.68,150.0,40.0,27.931046047961278,780.1433333333333,0.6493048937130421,3.64,14.0,0.0,3.672873534441391,13.489999999999998,1.1018990025882505,1061452.4166666667,2809427.0,424.0,808024.1862208203,652903085517.8188,0.5772191582763688,True
felipedana,True,75,1066,111100,104.22138836772983,342,False,True,True,False,4,False,1826.92,4758.0,1012.0,794.936261595859,631923.66,2.1261850414543018,15.32,62.0,4.0,11.404385121522335,130.06,2.804637340008229,269962.75,2186695.0,12645.0,491661.6099683983,241731138716.71738,2.9807562812615584,True
enrique_getan,True,27,551,494,0.896551724137931,32,False,False,True,False,1,False,120.24,152.0,82.0,20.363938715287865,414.69,-0.12510009968126423,5.04,14.0,0.0,4.334743360338648,18.79,0.6520558493022446,1332619.125,3711595.0,82626.0,1206033.575257747,1454516984648.9836,0.6963375537903188,True
dronely.com.au,True,38,5731,3803,0.6635840167510033,12,False,False,False,False,0,False,1239.0833333333333,3034.0,401.0,832.349299309254,692805.3560606061,1.0222112030794046,24.166666666666668,87.0,2.0,24.94660965609021,622.3333333333333,1.638836126215922,276796.0909090909,1553490.0,1383.0,467395.47270987864,218458527909.69092,2.115935889180196,True
napolivhs,True,130,40,131699,3292.475,621,False,False,True,False,5,False,16222.48,21933.0,6700.0,3799.9305160314007,14439471.926666666,-0.5952392420237425,177.08,704.0,51.0,147.44262160809086,21739.326666666664,2.265982684793802,90089.70833333333,178572.0,10102.0,42238.68646722397,1784106634.4764493,0.5109656374600343,True
peggygou_,True,34,252,1350877,5360.623015873016,2620,False,True,False,False,25,False,82861.52,191472.0,9853.0,45431.19317634819,2063993313.4266667,0.5878327238145289,566.6,3050.0,126.0,603.9169368933667,364715.6666666667,3.044373076538812,54052.375,147333.0,1935.0,37166.505402173374,1381349123.8097825,0.7114481296085156,True
miriamcruciani,True,0,311,555,1.7845659163987138,255,True,False,False,False,0,False,,,,,,,,,,,,,,,,,,,True
katia90pi,True,0,305,241,0.7901639344262295,63,False,False,False,False,1,False,8.56,24.0,1.0,6.371028174478591,40.59,1.0092114287629383,0.52,2.0,0.0,0.714142842854285,0.51,0.979671656304266,1094099.6666666667,5815053.0,37.0,1597707.5420829265,2552669390028.6665,1.653382380910484,True
fao_37,True,108,1382,11757,8.507235890014472,212,False,False,True,False,7,False,123.36,250.0,23.0,60.88984589677768,3707.5733333333333,0.35205160734860574,2.36,21.0,0.0,4.192055979269997,17.573333333333334,3.73506823763042,569086.125,4562263.0,10064.0,928800.741952542,862670818251.5924,3.5196399856821805,True
principinovergine,True,0,1974,1317,0.6671732522796353,485,False,False,False,False,15,False,68.12,158.0,23.0,31.808437035897672,1011.7766666666666,1.0793325724588612,0.88,4.0,0.0,1.2013880860626733,1.4433333333333334,1.1162060385627033,905712.0416666666,4370720.0,14189.0,970515.5922123797,941900514727.3461,2.053307306184455,True
irenerosss,True,88,1013,1721,1.698914116485686,411,True,False,False,False,0,False,,,,,,,,,,,,,,,,,,,True
ea,True,150,22,3176704,144395.63636363635,646,False,True,True,False,0,False,34166.08,91902.0,8782.0,24185.721677813683,584949133.0766667,0.9307137079238693,1893.52,3905.0,723.0,886.158569331697,785277.01,0.44702127359302063,677972.5416666666,3450957.0,27115.0,801479.5753383907,642369509684.6069,2.167420358931244,True
jvn,True,147,713,4852101,6805.190743338008,2489,False,True,True,False,10,False,202145.08,676131.0,24499.0,155472.39388980498,24171665261.826668,1.2335421437452638,1318.32,3205.0,61.0,863.0754949597399,744899.3099999999,0.4969988489768635,66015.625,168944.0,10365.0,40112.64635868269,1609024397.8967392,0.3785227128920844,True
edercosta00,True,149,1006,21172,21.04572564612326,533,False,False,True,False,4,False,1037.8,2274.0,261.0,588.2546925723018,346043.5833333333,0.6884214633290064,35.36,204.0,1.0,43.658599763773154,1906.0733333333333,2.594181086908677,754437.125,3114896.0,70743.0,845339.914706109,714599571395.3315,1.5641505963131008,True
alessandra_defeudis,True,140,1011,2130,2.106824925816024,333,False,False,True,False,6,False,77.04,223.0,23.0,53.047525861250115,2814.04,1.3564807084566095,6.92,35.0,0.0,10.045396955820113,100.91,1.9164162889307146,613364.6666666666,3094311.0,207.0,839636.9448662434,704990199184.319,2.062833280856935,True
trashliceopiranesi,True,0,554,525,0.9476534296028881,21,False,False,False,False,0,False,142.76190476190476,272.0,54.0,49.59224209682878,2459.3904761904764,0.28786817615274124,1.4285714285714286,6.0,0.0,1.7196345126633323,2.957142857142857,1.302792603595998,613325.45,4061352.0,4238.0,953949.289761721,910019247436.892,2.8029338992262,True
sarasampaio,True,32,653,7556319,11571.698315467074,2687,False,True,False,False,11,False,189156.28,295742.0,54616.0,62596.858259500535,3918366663.96,-0.30010222995147195,590.6,1255.0,287.0,255.49706456239375,65278.75,0.7230695711220239,169281.29166666666,637241.0,1101.0,162701.86825107294,26471897932.389496,1.6134675891111823,True
francescomusacco,True,77,557,1002,1.7989228007181328,1149,False,False,False,False,0,False,56.24,85.0,22.0,18.941312872484136,358.7733333333333,-0.10484315759222812,2.12,10.0,0.0,2.619160170741759,6.86,1.7412442524307616,100987.95833333333,315307.0,15405.0,81250.04147823913,6601569240.21558,1.1559820880621092,True
luca_sconosciuto_laslights,True,141,1044,600,0.5747126436781609,219,False,False,True,False,0,False,26.84,44.0,13.0,8.768694315575154,76.89,0.31599139617349975,0.36,2.0,0.0,0.6377042156569663,0.4066666666666667,1.523848767725942,1970453.4166666667,8491437.0,86343.0,2343019.771913679,5489741651578.427,1.636618002273041,True
lessi_lisa,True,6,1785,1243,0.6963585434173669,235,True,False,False,False,0,False,,,,,,,,,,,,,,,,,,,True
violaparri,True,17,373,939,2.517426273458445,98,True,False,False,False,0,False,,,,,,,,,,,,,,,,,,,True
angelalcala97,True,86,793,808,1.0189155107187895,394,True,False,False,False,0,False,,,,,,,,,,,,,,,,,,,True
loremarrini,True,2,421,801,1.9026128266033253,85,False,False,True,False,2,False,95.4,124.0,67.0,15.22333734763833,231.75,0.16453419810888692,2.0,8.0,0.0,1.9790570145063195,3.9166666666666665,1.645884967434245,3141865.0833333335,12327411.0,175074.0,3289879.0359122944,10823304070935.209,1.3123983918507007,True
carlitashop_online,True,150,2172,47245,21.751841620626152,449,False,False,True,False,116,False,207.4,1794.0,50.0,357.86147226731924,128064.83333333331,3.838182372598627,3.0,24.0,0.0,4.924428900898052,24.25,3.228503355231195,100604.20833333333,354152.0,10490.0,67668.41887499417,4579014913.041667,2.1377243071959064,True
anemaesore,True,105,432,544,1.2592592592592593,17,False,False,True,False,0,False,75.68,235.0,31.0,40.48839339860252,1639.31,2.5768104176517594,0.8,4.0,0.0,1.1547005383792517,1.3333333333333335,1.2263883236204183,240092.66666666666,517247.0,88785.0,82437.20318160848,6795892468.405798,1.401567625393472,True
