profile_pic,biography,follows_count,followed_by_count,ff_ratio,media_count,is_private,is_verified,is_business_account,is_joined_recently,highlight_reel_count,average_likes,max_likes,min_likes,std_likes,var_likes,skw_likes,average_comments,max_comments,min_comments,std_comments,var_comments,skw_comments,mean_time_between_posts,max_time_between_posts,min_time_between_posts,std_time_between_posts,var_time_between_posts,skw_time_between_posts,real_account
True,True,1015,838,0.8256157635467979,1886,False,False,False,False,0,29.76,56.0,15.0,10.063465274612584,101.27333333333333,0.6583730380883692,1.0,3.0,0.0,1.0,1.0,0.5103103630798288,828260.625,3615176.0,646.0,954195.7507460912,910489530741.8969,1.6269085715293443,True
True,True,473,301,0.6363636363636364,83,True,False,False,False,0,,,,,,,,,,,,,,,,,,,True
True,True,791,872,1.102402022756005,143,False,False,False,False,9,,,,,,,,,,,,,,,,,,,True
True,True,169,69480,411.1242603550296,6568,True,False,False,False,0,,,,,,,,,,,,,,,,,,,True
True,True,663,87107,131.38310708898942,938,False,True,True,False,3,,,,,,,,,,,,,,,,,,,True
True,True,734,382,0.5204359673024523,384,True,False,False,False,0,,,,,,,,,,,,,,,,,,,True
True,False,196,316,1.6122448979591837,39,False,False,False,False,0,50.4,77.0,36.0,10.95825411885184,120.08333333333331,0.4903759012832746,1.8,12.0,0.0,2.4664414311581235,6.083333333333332,2.9385677578867635,1476575.083333333,7667162.0,116606.0,1737292.5818876391,3018185515081.819,2.170217004182838,True
True,True,958,4852,5.064718162839249,297,False,False,True,False,68,,,,,,,,,,,,,,,,,,,True
True,True,1121,2243,2.000892060660125,266,False,False,True,False,16,502.08,736.0,350.0,88.26518755054754,7790.743333333334,0.6521281044507535,15.32,35.0,1.0,9.856131763188504,97.14333333333332,0.4466856702243437,788686.625,3135522.0,88079.0,695869.0454949628,484233728478.0707,1.921241324058177,True
True,True,275,548143,1993.2472727272727,2667,False,True,True,False,7,5528.88,14637.0,461.0,3720.110810625583,13839224.443333333,0.7710252479745111,31.16,86.0,4.0,20.57441777224004,423.30666666666673,1.214763926283037,60221.08333333334,118400.0,21302.0,28671.9201339336,822079004.1666666,0.058309800999744414,True
True,True,490,3425,6.9897959183673475,87,False,False,True,False,15,235.36,356.0,76.0,77.66052193145927,6031.156666666668,-0.3077725317697506,11.92,71.0,0.0,14.14484594001174,200.07666666666665,3.003087339152917,1846707.625,10972306.0,115983.0,2564688.592774617,6577627577908.244,2.1686456446750317,True
True,True,3897,36646,9.403643828586093,2150,False,False,False,False,19,,,,,,,,,,,,,,,,,,,True
False,False,0,34,34.0,20,False,False,False,False,0,0.65,2.0,0.0,0.7451598203705947,0.5552631578947369,0.6440557552045825,0.0,0.0,0.0,0.0,0.0,0.0,422807.947368421,3278882.0,6.0,959162.2557166156,919992232791.386,2.0843118910727583,True
True,True,570,517,0.9070175438596492,84,False,False,False,False,6,62.04,169.0,10.0,31.186909647051174,972.6233333333334,1.546245650214029,3.52,15.0,0.0,3.787259343289463,14.343333333333335,1.4047993697311827,3178375.0,10568167.0,152098.0,2807236.7689124793,7880578276734.174,0.9462016705471056,True
True,False,344,266,0.7732558139534884,445,True,False,False,False,0,,,,,,,,,,,,,,,,,,,True
True,True,1084,2153,1.986162361623616,758,False,False,False,False,4,,,,,,,,,,,,,,,,,,,True
True,False,95,827089,8706.2,3767,False,True,True,False,2,13592.4,43137.0,2728.0,10193.449473395483,103906412.16666666,1.7294901624620234,55.72,201.0,4.0,55.86033178085023,3120.376666666666,1.3181980313489534,22241.33333333333,61060.0,5744.0,20097.52603564984,403910552.7536233,1.0682180405343586,True
True,False,998,1393,1.3957915831663326,515,False,False,True,False,5,,,,,,,,,,,,,,,,,,,True
True,True,290,338655,1167.7758620689654,2889,False,True,True,False,4,6736.72,18710.0,932.0,4870.808065403522,23724771.21,0.9872141067360148,51.04,516.0,2.0,102.02960354720585,10410.04,3.9933742746878216,161450.58333333337,516407.0,4432.0,126038.4229769418,15885684066.51449,0.8254683467397218,True
True,True,342,168,0.4912280701754386,22,False,False,True,False,0,28.818181818181817,80.0,10.0,15.792211352243848,249.3939393939394,1.4679114421627624,0.8636363636363636,4.0,0.0,1.2069423999139133,1.4567099567099566,1.2632931951046755,6614426.095238095,63144219.0,450.0,13956783.267532265,194791799176868.56,3.4221572096623456,True
True,True,1759,3485,1.9812393405343944,720,False,False,True,False,7,388.44,602.0,265.0,77.4204322729687,5993.923333333332,0.751802066366695,10.32,29.0,0.0,7.116412954103586,50.64333333333333,0.8911530718612689,363519.875,2064827.0,37835.0,551725.1335167849,304400622954.1141,1.9645532712585148,True
True,True,29,249761,8612.448275862069,557,False,False,False,False,23,,,,,,,,,,,,,,,,,,,True
True,True,315,3740,11.873015873015873,370,False,False,False,False,0,87.56,275.0,32.0,64.72575479153049,4189.423333333333,1.620558997358423,5.52,26.0,0.0,7.616429609731847,58.01,1.5803786815696932,291383.04166666674,975599.0,2091.0,303885.1769890954,92346200793.69383,0.9235537552693518,True
True,False,604,221,0.3658940397350993,95,True,False,False,False,0,,,,,,,,,,,,,,,,,,,True
True,True,190,2950,15.526315789473687,62,False,False,False,False,3,341.16,1000.0,137.0,173.44347782490985,30082.64,2.1855819414922557,3.6,21.0,0.0,4.58257569495584,21.0,2.302476810285212,85135.33333333331,178826.0,12286.0,32760.982799223446,1073281993.9710145,0.525525234210951,True
True,False,426,151,0.3544600938967136,37,False,False,False,False,2,22.84,68.0,7.0,12.739963369910713,162.30666666666667,1.6684300331378346,1.08,14.0,0.0,2.8272483678186697,7.993333333333332,4.049417394930614,2232875.041666666,7637239.0,92.0,2328249.0747717707,5420743754175.606,0.8287570030666027,True
True,True,1132,53198,46.99469964664311,206,False,True,True,False,2,3916.76,11678.0,1483.0,2027.146645739605,4109323.5233333325,2.38621746057624,92.76,274.0,20.0,77.15583797311345,5953.0233333333335,1.2964324199391044,1223899.791666667,6127154.0,36976.0,1528444.007655526,2336141084538.085,2.067189789906985,True
True,False,600,187,0.31166666666666665,123,True,False,False,False,0,,,,,,,,,,,,,,,,,,,True
True,True,1549,156809,101.23240800516464,3033,False,False,True,False,10,1919.56,3900.0,551.0,1021.5973228234302,1043661.09,0.6154797876676134,19.36,58.0,4.0,13.530459464975063,183.0733333333333,1.394140970509017,97084.58333333331,241786.0,28647.0,54504.34685330884,2970723825.905797,1.0740186975060797,True
True,True,1030,395,0.383495145631068,194,False,False,True,False,1,25.56,50.0,12.0,10.182010279573152,103.67333333333332,0.7439789961317919,0.64,3.0,0.0,0.8602325267042626,0.74,1.158870606976193,519172.08333333326,1968463.0,65444.0,530367.6387787361,281289832263.7319,1.6307367107681017,True
True,True,414,13519,32.654589371980684,14,False,False,True,False,1,2508.75,4059.0,843.0,738.3220164670697,545119.4,-0.24923208098552044,17.625,54.0,0.0,16.560495161679196,274.25,0.4281042883011288,3081402.933333333,21004389.0,348581.0,5342252.6123319315,28539662973967.35,2.763363359265811,True
True,True,965,452883,469.3088082901554,7443,False,True,False,False,30,9114.04,14536.0,3474.0,2684.920862893355,7208800.04,0.1274235671062017,122.96,182.0,59.0,37.681206633192275,1419.8733333333332,-0.021854683253450042,79245.70833333331,184454.0,18203.0,36660.37274707815,1343982929.95471,0.6710564970139801,True
True,True,353,1683,4.767705382436262,492,True,False,False,False,0,290.72,521.0,57.0,134.22323445166515,18015.876666666667,-0.3398759814800669,21.44,86.0,1.0,19.979322644507576,399.17333333333335,1.5736285711344882,1465246.916666667,13550111.0,85677.0,2668473.1655562064,7120749035293.56,4.1109432902714,True
True,False,494,358,0.7246963562753036,59,False,False,True,False,1,46.44,73.0,24.0,12.74127152210485,162.34,-0.07397471950604886,0.52,3.0,0.0,0.8717797887081347,0.76,1.4782035276213714,2121661.75,12117504.0,9523.0,2953254.7044539545,8721713349379.412,2.234314678535604,True
True,True,909,782,0.8602860286028603,477,False,False,True,False,4,84.12,146.0,41.0,29.270747627395288,856.7766666666665,0.41497494998223616,5.04,40.0,0.0,8.208126054912494,67.37333333333333,3.315961982282813,471849.54166666674,1936847.0,17902.0,524627.3189764643,275233823816.4329,1.574018752472834,True
True,True,847,4907,5.793388429752066,244,False,False,True,False,8,939.88,2382.0,431.0,388.47911998802033,150916.02666666664,2.219922455543283,16.56,92.0,3.0,17.656632370490886,311.75666666666666,3.315911820509067,676902.75,2859455.0,85455.0,613514.2956863353,376399791011.5,2.1768241432714195,True
True,False,987,1149,1.1641337386018238,29,False,False,False,False,0,,,,,,,,,,,,,,,,,,,True
True,True,769,830,1.0793237971391418,58,False,False,False,False,2,171.44,228.0,116.0,27.782008566696547,771.84,0.3848777599320105,19.36,76.0,2.0,18.17021372099587,330.1566666666667,2.0755608207528957,5263115.958333333,27730076.0,693850.0,7030212.721719367,49423890912624.83,2.2002927947763813,True
True,False,815,731,0.8969325153374234,84,True,False,False,False,0,,,,,,,,,,,,,,,,,,,True
True,True,2064,2827,1.3696705426356592,348,False,False,False,False,0,109.92,294.0,24.0,73.57814439990541,5413.743333333333,1.2848186012938494,3.6,22.0,0.0,4.600724580614087,21.166666666666664,2.728097237019855,1746168.916666667,14165727.0,10074.0,2950735.1913587637,8706838169523.036,3.3073040497187867,True
True,True,3773,3653,0.9681950702358866,487,False,False,False,False,8,220.32,542.0,39.0,124.26541487209276,15441.893333333332,0.503176891659443,17.48,55.0,0.0,14.609129565674564,213.42666666666665,1.1727730439003703,620628.75,1882038.0,39894.0,452285.4176546765,204562099023.0652,0.8626744309981615,True
True,False,312,335,1.073717948717949,40,False,False,False,False,1,52.2,102.0,14.0,22.199849849342076,492.83333333333326,0.41526052623338977,2.08,10.0,0.0,2.3614967005411347,5.576666666666667,1.6076934121605324,5615556.833333333,29891627.0,84647.0,8942772.29308393,79973176285949.62,1.859705642830208,True
True,True,403,520,1.2903225806451613,45,False,False,False,False,2,68.36,191.0,32.0,41.84981083191018,1751.406666666667,1.7072935897745538,5.0,20.0,0.0,5.830951894845301,34.0,1.1943565422591849,4336851.833333333,28436194.0,30300.0,6585269.203758305,43365770485967.54,2.3064982770265208,True
True,False,111,239,2.1531531531531534,106,False,False,False,False,1,8.24,13.0,3.0,2.5865034312755126,6.69,0.11317615013046235,0.08,1.0,0.0,0.2768874620972692,0.07666666666666667,3.096281079252841,683506.375,8297854.0,5.0,1706937.3899588806,2913635253239.636,3.914437986208616,True
True,False,990,322,0.32525252525252524,76,True,False,False,False,0,,,,,,,,,,,,,,,,,,,True
True,True,96,258,2.6875,69,False,False,False,False,10,19.96,29.0,8.0,5.175905717843014,26.79,-0.35386765354173205,1.76,16.0,0.0,3.3451457367355464,11.19,3.2670284647880456,1095795.875,4329128.0,69594.0,1028165.4116134236,1057124113638.2009,1.3695206029161255,True
True,True,203,7131,35.128078817733986,500,False,False,False,False,6,293.4,552.0,180.0,101.02846133639768,10206.75,1.091417804322224,26.64,83.0,4.0,20.73820950162606,430.07333333333327,1.1859134358249452,594504.75,5233601.0,44599.0,1154379.592123095,1332592242710.2827,3.0259891041208777,True
True,True,801,571918,714.0049937578027,1495,False,True,True,False,0,6844.36,15480.0,1276.0,3374.464807936215,11387012.74,1.1485316774364045,211.88,489.0,133.0,72.69876202522295,5285.11,2.3651057904139763,553166.0,5459716.0,61663.0,1115576.2629796548,1244510398523.652,3.817271524182839,True
True,True,1105,589,0.5330316742081448,842,True,False,False,False,0,,,,,,,,,,,,,,,,,,,True
True,True,462,801,1.7337662337662338,95,False,False,True,False,2,84.6,127.0,47.0,20.83666640004266,434.16666666666674,0.003852745976909747,2.76,7.0,0.0,1.9849433241279208,3.94,0.3068383394812195,1677559.166666667,6743103.0,77279.0,1731599.5627229773,2998437045622.4062,1.4618052555185033,True
True,True,416,645,1.5504807692307692,67,True,False,False,False,0,,,,,,,,,,,,,,,,,,,True
True,False,590,723,1.2254237288135594,569,True,False,False,False,0,,,,,,,,,,,,,,,,,,,True
True,True,648,1103,1.7021604938271604,311,False,False,True,False,2,101.32,153.0,15.0,31.53400281177975,994.3933333333333,-0.7377561740048655,1.32,6.0,0.0,1.930457631409368,3.726666666666666,1.1663795691996623,191113.5833333333,452263.0,17542.0,127121.94227280412,16159988207.210144,0.7951251807659404,True
True,True,1150,44145,38.38695652173914,3861,False,False,True,False,24,1664.72,4282.0,298.0,865.4136544643452,748940.7933333333,0.9397286247418576,50.52,247.0,4.0,49.488315119160525,2449.0933333333332,2.5411061865846527,100190.0,213412.0,15716.0,56125.91746746968,3150118611.565217,0.5532602012303625,True
True,True,809,808,0.9987639060568604,256,True,False,False,False,0,,,,,,,,,,,,,,,,,,,True
True,True,1383,2770,2.002892263195951,651,False,False,False,False,4,,,,,,,,,,,,,,,,,,,True
True,False,270,335,1.2407407407407407,39,True,False,False,False,0,,,,,,,,,,,,,,,,,,,True
True,True,5600,7933,1.416607142857143,200,True,False,False,False,0,,,,,,,,,,,,,,,,,,,True
True,True,525,7955,15.152380952380954,324,False,False,True,False,1,,,,,,,,,,,,,,,,,,,True
True,True,1039,134217,129.17901828681428,965,False,False,False,False,2,,,,,,,,,,,,,,,,,,,True
True,True,1832,4587407,2504.0431222707425,1534,False,True,False,False,23,153206.88,304469.0,27641.0,72889.93980042788,5312943324.11,0.10415239905392867,744.56,2320.0,199.0,521.0690997043164,271513.00666666665,1.4932426382644035,133093.58333333337,445072.0,13909.0,90316.20926737091,8157017656.427536,1.8034049948261937,True
True,True,308,1335,4.334415584415584,385,False,False,True,False,9,,,,,,,,,,,,,,,,,,,True
True,False,1199,669,0.5579649708090075,42,False,False,False,False,6,9.92,24.0,3.0,4.654030511288038,21.66,1.1123422591566634,0.2,2.0,0.0,0.5,0.2500000000000001,2.449489742783177,1899448.666666667,11723628.0,34912.0,2715293.864463031,7372820770390.58,2.5474748756075902,True
True,True,1000,688316,688.316,1124,False,True,True,False,8,31047.88,56878.0,9008.0,9812.544268774875,96286025.02666669,0.2603052751214771,213.32,445.0,78.0,75.73898159688531,5736.3933333333325,0.9687685580273891,104363.5,265518.0,79116.0,50416.08984458624,2541782115.2173915,2.5882874966199516,True
True,True,973,1635,1.6803699897225075,229,True,False,False,False,0,,,,,,,,,,,,,,,,,,,True
True,True,409,237970,581.8337408312958,916,False,False,True,False,9,14888.64,43352.0,5560.0,9290.670947604734,86316566.65666667,1.6415466840656403,221.56,1938.0,39.0,390.703433992246,152649.17333333337,3.652506113984471,345872.125,1819561.0,1559.0,495297.23626949615,245319352256.2011,1.8088161721177125,True
True,False,545,445,0.8165137614678899,22,True,False,False,False,0,,,,,,,,,,,,,,,,,,,True
True,False,424,438,1.0330188679245282,112,False,False,False,False,0,30.56,56.0,15.0,11.087079567376314,122.92333333333332,0.5349925951206267,1.04,6.0,0.0,1.6950909513454826,2.873333333333333,1.5080814590005875,1677716.708333333,5654316.0,50268.0,1999777.6541841603,3999110666174.303,1.1354991534357404,True
True,True,138,176,1.2753623188405796,305,True,False,False,False,0,,,,,,,,,,,,,,,,,,,True
True,True,258,311,1.2054263565891472,20,False,False,False,False,0,,,,,,,,,,,,,,,,,,,True
True,True,446,195086,437.4125560538117,1202,False,True,True,False,0,13092.36,29764.0,5468.0,5099.316056100072,26003024.24,1.2736600123399513,127.92,935.0,42.0,173.32121431992488,30040.243333333336,4.264506467390366,146235.16666666663,510990.0,17785.0,126773.76097314207,16071586471.275362,1.6909770763969896,True
True,True,760,1805195,2375.2565789473683,337,False,True,False,False,6,,,,,,,,,,,,,,,,,,,True
True,True,268,399,1.4888059701492538,352,True,False,False,False,0,,,,,,,,,,,,,,,,,,,True
